FECHA,TIPO_INGRESO,LINEA_1,LINEA_2,LINEA_3,LINEA_4,LINEA_5,LINEA_6,LINEA_7,LINEA_8,LINEA_9,LINEA_A,LINEA_B,LINEA_12
26/12/2015,Recargas,820510,1055038,813744,114523,238306,151688,333275,524688,349809,177857,622448,867706
27/12/2015,Recargas,592321,725378,582414,77764,185849,107448,233807,323459,229359,119649,450309,642413.5
28/12/2015,Recargas,1208633,1518839,1242764,166666,339435,275717,728321,693921,579082,265312,788270,1336733
29/12/2015,Recargas,1053330,1287396,1049111,134625,277741,211934,589290,601111,483412,221562,640316,1139471.5
30/12/2015,Recargas,1018942,1245624,1045873,136542,284322,212667,590906,605322,472826,214434,653084,1146869
31/12/2015,Recargas,846774,942664,850049,108630,247739,167434,477424,483303,384534,184166,540959,924450
01/01/2016,Recargas,327889,379209,333516,41315,136439,67516,135365,196790,137382,90345,286446,408766
02/01/2016,Recargas,827401,1033708,823330,112682,251365,146008,347541,551976,364575,186743,643793,866041
03/01/2016,Recargas,610025,739731,617279,81277,193170,110796,248330,400317,259441,144759,487882,670207.5
04/01/2016,Recargas,1528019,1832593,1742797,227034,448326,406383,1037356,968266,767007,375241,978187,1699819.5
05/01/2016,Recargas,1283215,1529328,1401880,168585,330487,292299,819044,769472,623044,274177,773562,1455127.5
06/01/2016,Recargas,1109669,1343265,1277316,149446,306381,249077,709239,652590,564868,242968,658907,1241382
07/01/2016,Recargas,1244842,1548000,1437910,175380,371576,321171,776685,747522,622592,280060,778465,1409182
08/01/2016,Recargas,1263704,1523716,1395836,170119,346832,305888,773536,723572,606028,267775,734188,1399631
09/01/2016,Recargas,1064215,1344035,1095221,141904,289134,223130,580421,657340,494697,247687,687944,1107483
10/01/2016,Recargas,615511,717230,635536,79548,192434,113883,274713,334705,268365,148395,461836,666062.5
11/01/2016,Recargas,1632248,2019437,1890160,249664,541814,471543,1114303,987233,791471,414993,1069361,1838632
12/01/2016,Recargas,1297529,1604273,1513403,183176,366996,335497,861469,726338,623552,287802,759450,1453259
13/01/2016,Recargas,1169508,1387907,1340253,156399,323867,285193,753234,618361,553099,252569,681028,1299764
14/01/2016,Recargas,1333964,1565620,1425665,170779,350589,310117,809904,733820,596612,274833,761610,1443787.5
15/01/2016,Recargas,1552444,1823626,1633604,213004,444632,385558,992251,891336,714416,328667,870138,1687769
16/01/2016,Recargas,1228448,1536820,1344946,168477,357724,272563,692283,738731,581270,285241,817695,1283091
17/01/2016,Recargas,698115,798287,751288,89887,212962,138209,311098,414502,296337,167465,521942,748170
18/01/2016,Recargas,1773355,2200911,2056314,285245,569435,522075,1257468,1094138,864100,454583,1181536,2007124.99
19/01/2016,Recargas,1365485,1725455,1579132,186582,390492,346892,923105,788872,681037,300419,798843,1559010.5
20/01/2016,Recargas,1232779,1586842,1419592,169134,338260,293260,804609,730664,625824,267908,726006,1433125
21/01/2016,Recargas,1174414,1545656,1375311,160639,332340,281518,766777,699517,596583,257693,710922,1438034
22/01/2016,Recargas,1253064,1645063,1426441,182741,339881,322722,809521,755994,627491,286656,744447,1521157.5
23/01/2016,Recargas,1081125,1453546,1159302,157568,298090,227220,587420,676801,510517,226335,722040,1205897
24/01/2016,Recargas,636861,786864,676401,83027,182158,116050,296038,379997,276575,132156,476563,724256
25/01/2016,Recargas,1600047,2135587,1915829,254121,498113,467208,1132657,999139,844961,386138,1064816,1901205.5
26/01/2016,Recargas,1278429,1621319,1488000,172634,352433,324031,871272,747465,676147,295195,757366,1520771
27/01/2016,Recargas,1180313,1524293,1357022,165031,319699,283388,763396,694876,577303,264329,702371,1422428.8
28/01/2016,Recargas,1222318,1543255,1352099,162549,314580,285362,788875,686264,588664,249840,695968,1446707
29/01/2016,Recargas,1502357,1893914,1668242,205281,407290,374792,974815,861245,722018,319325,851098,1707431.5
30/01/2016,Recargas,1198294,1548630,1221472,164963,339443,255619,661054,708104,588218,283063,789434,1267438
31/01/2016,Recargas,668600,795149,694006,84975,182602,117437,305927,371537,291890,152294,488536,725829
01/02/2016,Recargas,794261,1008755,840115,115153,236854,156167,391541,477610,363142,196355,595858,869569.5
02/02/2016,Recargas,1710066,2229816,2116751,260422,554054,514814,1196661,1039617,905254,454584,1153584,2047026.3
03/02/2016,Recargas,1337109,1708478,1601204,175118,385546,340277,901141,758539,651839,312480,795242,1565976
04/02/2016,Recargas,1208550,1606048,1455463,169368,360311,303867,767508,713214,603772,278201,756607,1501753.3
05/02/2016,Recargas,1258019,1650960,1458245,177745,364141,328385,798786,750091,622318,265218,727652,1536137
06/02/2016,Recargas,1080846,1443326,1172348,154276,308454,226298,591317,662765,526146,254760,710999,1229879
07/02/2016,Recargas,634761,777880,671812,87125,194828,113457,284203,371028,280102,154275,474077,746281
08/02/2016,Recargas,1612981,2191042,1992483,264037,538256,513326,1115737,1020541,845579,447279,1140012,2023229
09/02/2016,Recargas,1306304,1656998,1572857,176980,392665,348031,877899,769419,681580,308357,811362,1554951.5
10/02/2016,Recargas,1205838,1571412,1453863,162136,344372,303378,802688,719756,607963,279278,728427,1512097.3
11/02/2016,Recargas,1172333,1530126,1428077,164092,340402,297483,752649,709801,598892,260931,723495,1464310
12/02/2016,Recargas,1337913,1553903,1558096,188997,362086,322394,872391,820759,654963,295188,812566,1597665.3
13/02/2016,Recargas,1004246,1307321,1210563,128346,324113,156848,626253,455610,534162,258029,697187,1288927
14/02/2016,Recargas,632351,789161,686064,81111,197532,113784,301556,383706,285583,161211,480091,803807
15/02/2016,Recargas,1905928,2566650,2305149,305377,618988,603344,1364385,1275625,983454,507686,1328789,2311649
16/02/2016,Recargas,1548144,1971225,1895078,219967,454154,439067,1080880,936913,777848,379266,969568,1820951.1
17/02/2016,Recargas,1282084,1671986,1568082,176431,382326,334096,877132,780781,661410,311168,785702,1566847
18/02/2016,Recargas,1182913,1547613,1414736,167759,351066,304785,790489,728386,570483,274500,724803,1493124
19/02/2016,Recargas,1284580,1677842,1476257,183306,337626,339295,816646,770263,628779,279176,756836,1556311
20/02/2016,Recargas,1108228,1485516,1265918,158980,322305,232837,616865,711547,533549,271631,751322,1306724
21/02/2016,Recargas,654770,845694,738900,89231,204198,125712,311071,406713,307874,167961,523262,837363
22/02/2016,Recargas,1641907,2248888,2055798,269060,574558,520227,1170719,1081684,866820,456765,1190373,2064367
23/02/2016,Recargas,1305642,1698756,1555407,185800,379513,352195,867582,779783,663465,309103,790532,1599981
24/02/2016,Recargas,1173961,1531484,1413418,168378,340386,295512,764502,709322,577226,269914,717056,1472465
25/02/2016,Recargas,1175977,1559342,1447319,165009,338517,292093,756264,713856,574626,259805,706081,1498279
26/02/2016,Recargas,1424762,1834963,1574822,196069,397552,364963,880507,863360,663187,309957,797162,1721389
27/02/2016,Recargas,1171084,1506917,1302414,158552,333892,260322,635113,729152,562465,280110,772464,1319558
28/02/2016,Recargas,667450,849526,758304,85131,193073,131704,308096,430333,322557,167758,516574,825925
29/02/2016,Recargas,1951440,2533459,2347927,298834,646243,603397,1363138,1240024,996027,534550,1334422,2339034
01/03/2016,Recargas,1549004,1982515,1861341,207795,467235,429541,1070960,915878,791617,371427,959918,1787923.5
02/03/2016,Recargas,1256915,1632217,1513306,179217,390009,331939,867961,735009,629795,283915,775388,1509342
03/03/2016,Recargas,1203634,1556086,1443382,170294,355090,307990,771573,720675,607965,265556,719535,1482799
04/03/2016,Recargas,1281435,1675189,1482385,184173,380812,336460,816518,767632,638989,288222,764535,1600339.3
05/03/2016,Recargas,1106151,1481883,1239496,154663,310947,241710,611046,692328,531468,269905,733097,1289001.5
06/03/2016,Recargas,626567,798757,726850,86454,184871,122616,303879,399057,299359,161277,496849,792026
07/03/2016,Recargas,1658505,2271185,2093210,272626,545040,542177,1160077,1087354,879385,456426,1177676,2078434.3
08/03/2016,Recargas,1282208,1697748,1558626,177639,371723,340759,867883,761941,671295,303609,779034,1609172.8
09/03/2016,Recargas,1156048,1476230,1366330,164089,327398,298583,785713,678899,561718,262751,694989,1407180
10/03/2016,Recargas,1110442,1428545,1375541,155293,282268,281252,730247,646042,549368,239559,657588,1329386.5
11/03/2016,Recargas,1277843,1694941,1485391,186165,349022,341269,809635,768163,641485,279038,748952,1630986
12/03/2016,Recargas,1101244,1474066,1252733,157556,292037,236566,630042,692114,535882,276495,751535,1337322
13/03/2016,Recargas,643396,812123,733134,90359,188392,121392,300176,403233,300333,168293,500345,817080
14/03/2016,Recargas,1808080,2354841,2215275,290992,547925,539952,1242714,1148679,925266,485116,1216554,2192820
15/03/2016,Recargas,1271216,1549803,1477097,166247,338124,319132,915057,712840,658955,289916,757658,1408075
16/03/2016,Recargas,327330,362336,364553,41672,95707,82980,279282,193556,170745,89125,179069,319248
17/03/2016,Recargas,128567,158715,132385,13352,35725,24218,97509,68727,55891,26226,59803,116974
18/03/2016,Recargas,948007,1177835,1060509,128030,246334,223012,590628,526534,445741,186557,550334,1231015
19/03/2016,Recargas,887712,1178465,968458,120833,242833,177737,477816,544049,411939,197419,584762,1075325
20/03/2016,Recargas,539879,653473,597417,59194,152931,99217,251817,321008,239275,116714,387599,691718.3
21/03/2016,Recargas,658912,815410,700784,82517,192758,126555,353192,404545,310308,153085,470017,787546
22/03/2016,Recargas,1028282,1308701,1124562,138504,267789,226730,669755,634358,521697,234875,627726,1298500
23/03/2016,Recargas,989992,1209615,1015913,129527,245853,199089,607788,576086,468515,211684,589210,1174684
24/03/2016,Recargas,661636,812744,706862,83733,184158,134124,359484,429427,307910,138708,444205,775567
25/03/2016,Recargas,421789,506212,476228,52460,127712,73463,219998,292236,191416,96799,315930,567493
26/03/2016,Recargas,575187,709680,597753,70594,152924,96687,265355,360592,250521,126097,408526,680261
27/03/2016,Recargas,497719,575015,514166,59790,150114,85124,220675,292964,201969,118945,373756.3,594682
28/03/2016,Recargas,1415793,1892192,1798707,227539,446646,448576,983188,926133,723109,384495,1009707,1838564
29/03/2016,Recargas,1244940,1563778,1496866,170034,337781,325682,832844,723561,593579,297418,772256,1536980
30/03/2016,Recargas,1308206,1626698,1492393,176485,355953,320227,843692,768007,590342,294413,783742.3,1578502
31/03/2016,Recargas,1425429,1713709,1619574,192412,383586,345252,939644,816611,665855,327353,866315,1683480.3
01/04/2016,Recargas,1423495,1764671,1596097,202083,384997,355736,950124,849809,692958,333115,848791,1706113
02/04/2016,Recargas,1083811,1448221,1199358,155531,313597,244052,637113,693079,525577,264071,727899,1272320
03/04/2016,Recargas,627734,754264,685643,83909,187647,116667,300440,392274,287227,163597,482158,752887
04/04/2016,Recargas,1673858,2201008,2045270,267642,545130,529561,1182297,1040802,850599,452623,1175955,2058591.3
05/04/2016,Recargas,1390920,1786868,1667848,197895,403708,374904,954148,822323,712824,324215,877295,1730992
06/04/2016,Recargas,1260257,1688618,1540290,187052,360098,332380,888370,768176,650314,298732,807536,1664303.5
07/04/2016,Recargas,1161010,1548464,1412599,168450,304215,309436,789147,710719,585033,271757,724553,1522748
08/04/2016,Recargas,1233732,1656303,1473536,184056,314086,320608,809008,763043,619269,284454,769160,1615097
09/04/2016,Recargas,1056229,1422042,1219023,151823,273767,235234,605322,657849,515767,259606,727578,1282024
10/04/2016,Recargas,596207,771051,678087,84226,171676,114656,286474,362978,261541,153335,467942,749466
11/04/2016,Recargas,1618522,2266733,2080191,268557,506791,531674,1174684,1050730,837895,457249,1200287,2129066.5
12/04/2016,Recargas,1285217,1661075,1584121,188271,351801,358506,883890,764078,671099,301073,797857,1655743
13/04/2016,Recargas,1229948,1577121,1485324,171253,314628,304798,799112,697963,594438,276514,751509,1563040.3
14/04/2016,Recargas,1310487,1636008,1525384,182217,334480,318513,847387,770759,635363,291963,789706,1635888.5
15/04/2016,Recargas,1540943,1924735,1766431,216675,402569,409470,1023010,918292,753228,340364,925150,1893728
16/04/2016,Recargas,1197315,1600341,1394701,180713,314679,284852,707553,733024,620920,292486,849257,1445975
17/04/2016,Recargas,660717,829061,744635,93961,193123,130326,317289,381058,336024,171462,525947,844290
18/04/2016,Recargas,1715265,2385556,2165191,284698,545272,547287,1225726,1098661,952378,498368,1297948,2232193
19/04/2016,Recargas,1302780,1757961,1652083,197016,363000,373730,935052,800169,718068,324735,835496,1656662
20/04/2016,Recargas,1191190,1587152,1463714,172837,335325,312814,835381,712115,630791,286927,763950,1547944
21/04/2016,Recargas,1164567,1548959,1417608,166454,327183,300436,793619,700916,619266,269305,720935,1522063
22/04/2016,Recargas,1208993,1595768,1444712,184391,336146,324783,813067,750409,624496,286386,740216,1484181
23/04/2016,Recargas,1029572,1427627,1242100,154598,292855,234111,563888,676884,558464,259192,730992,1253353
24/04/2016,Recargas,624026,787764,708336,88976,171846,115150,273006,379105,307629,160038,480478,786878.5
25/04/2016,Recargas,1545026,2210855,2071894,260865,524300,505425,1083564,1039138,839542,448792,1162145,2088219.5
26/04/2016,Recargas,1242902,1631994,1545995,173756,346540,344174,826244,757625,654381,296956,774612,1602584.5
27/04/2016,Recargas,1135225,1543202,1431949,164240,304777,292733,772621,684059,580069,269170,715714,1524436
28/04/2016,Recargas,1195555,1568582,1466214,166750,320227,296368,797247,721273,570710,266705,730958,1545928.3
29/04/2016,Recargas,1453156,1881605,1681243,202212,378017,382020,986999,886870,725433,331815,898160,1868832
30/04/2016,Recargas,1149246,1543238,1371047,166466,297717,277229,685332,747916,585741,288030,856431,1465843.4
01/05/2016,Recargas,655419,808340,760830,89996,179438,125884,320573,414031,321876,165000,548383,910280
02/05/2016,Recargas,1607294,2291264,2238614,268460,525430,556258,1289315,1120090,880437,514794,1251085,2192714
03/05/2016,Recargas,1261247,1775955,1642955,194548,357240,363960,934940,806361,688656,329300,870089,1688076
04/05/2016,Recargas,1125059,1547971,1451562,165108,291750,307526,805904,722072,594845,298164,749145,1585201.3
05/05/2016,Recargas,989650,1391165,1268784,147125,263732,250697,729079,650386,560533,264279,698954,1467212
06/05/2016,Recargas,1107052,1596936,1414511,177394,303769,316181,796149,729746,604352,300952,745223,1589388.5
07/05/2016,Recargas,939611,1353054,1168291,147737,251093,221959,589065,654749,490590,261682,726890,1291620
08/05/2016,Recargas,549753,685056,641404,77258,156289,108982,270433,326222,268566,154425,459232,740441
09/05/2016,Recargas,1398118,2032434,1908482,236527,422182,443214,1066314,965113,784449,421585,1061267,1963864
10/05/2016,Recargas,959309,1295497,1146915,138728,231685,230062,702777,593151,527753,230452,629336,1299957
11/05/2016,Recargas,1127036,1554271,1492682,176341,288001,321467,814626,724050,613907,299821,761566,1611783
12/05/2016,Recargas,1103205,1516527,1420859,163430,296768,292102,768055,695662,567329,284921,710719,1524510.6
13/05/2016,Recargas,1377909,1816763,1639607,201008,358629,366165,957862,877257,698800,356856,862659,1801243
14/05/2016,Recargas,1140605,1556490,1331811,167313,309159,260312,679014,740869,563032,317188,828951,1427689
15/05/2016,Recargas,635786,797876,744788,91197,175263,126914,317360,383642,301443,178777,524117,829932
16/05/2016,Recargas,1645560,2362764,2181413,264786,496179,527801,1292127,1133923,889769,519166,1222888,2252971
17/05/2016,Recargas,1238163,1720578,1600176,188698,340998,360561,934265,807017,700179,339221,852091,1695889
18/05/2016,Recargas,1148119,1555633,1431264,166567,276359,317069,822207,719032,608769,306893,752438,1555175
19/05/2016,Recargas,1072322,1479323,1367306,159675,269008,289436,754183,690991,570065,280468,716084,1526441
20/05/2016,Recargas,1150450,1603558,1440518,174579,291330,326979,815112,760654,605809,313221,738317,1623438
21/05/2016,Recargas,1003634,1438261,1207111,157394,225724,243139,635014,686895,526470,287564,752397,1367485
22/05/2016,Recargas,583523,774671,667422,82121,137284,115383,285450,375583,282372,168970,482662,769409
23/05/2016,Recargas,1451350,2022546,1925680,244522,408978,478108,1120291,988596,808749,454712,1111167,2045002
24/05/2016,Recargas,1155097,1267520,1539534,176302,297226,324066,859164,759917,644941,310825,785576,1644102.8
25/05/2016,Recargas,1085544,1057995,1452202,157248,271384,305562,779162,674364,590737,298040,722325,1562877.6
26/05/2016,Recargas,1028571,1278061,1336832,152201,273329,268057,744002,634422,560156,266004,682033,1495683
27/05/2016,Recargas,1198450,1585672,1472504,182162,322446,322555,827487,738271,623839,321429,756386,1702439
28/05/2016,Recargas,1060576,1445401,1260737,157067,258891,263867,615974,683659,531833,297732,768086,1439263.3
